原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,支撑,1,,,
,探索,1,,,
,我们,1,,,
,如何,1,,,
,发挥,1,,,
,努力实现,1,,,
,共建,1,,,
,做好,1,,,
,体现,1,,,
,两翼,1,,,
,一路,1,,,
,一带,1,,,
,,,,,
中方愿结合阿拉伯国家中长期发展战略规划，加强双方数字经济、人工智能、新材料、生物制药、智慧城市等领域合作。我们要落实好中阿科技伙伴计划，在双方感兴趣的重点领域共建联合实验室。要加快网上丝绸之路建设，争取在网络基础设施、大数据、云计算、电子商务等领域达成更多合作共识和成果。,领域,3,领域,领域,科技
,合作,2,双方,双方,发展
,双方,2,合作,合作,建设
,阿拉伯,1,战略规划,战略规划,经济
,重点,1,人工智能,人工智能,国家
,达成,1,共建,共建,加快
,计算,1,生物制药,生物制药,加强
,计划,1,丝绸之路,丝绸之路,我们
,落实,1,感兴趣,感兴趣,合作
,联合,1,电子商务,电子商务,领域
,网络,1,中方,中方,数字
,网上,1,伙伴,伙伴,人工智能
,结合,1,实验室,实验室,成果
,经济,1,共识,共识,重点
,科技,1,智慧,智慧,数据
,电子商务,1,,,
,生物制药,1,,,
,材料,1,,,
,智慧,1,,,
,数据,1,,,
,数字,1,,,
,战略规划,1,,,
,我们,1,,,
,成果,1,,,
,感兴趣,1,,,
,建设,1,,,
,实验室,1,,,
,基础设施,1,,,
,城市,1,,,
,国家,1,,,
,发展,1,,,
,加快,1,,,
,加强,1,,,
,共识,1,,,
,共建,1,,,
,伙伴,1,,,
,人工智能,1,,,
,争取,1,,,
,中长期,1,,,
,中方,1,,,
,丝绸之路,1,,,
,,,,,
关键核心技术是国之重器，对推动我国经济高质量发展、保障国家安全都具有十分重要的意义，必须切实提高我国关键核心技术创新能力，把科技发展主动权牢牢掌握在自己手里，为我国发展提供有力科技保障。,我国,3,核心技术,核心技术,科技
,发展,3,我国,我国,发展
,科技,2,关键,关键,经济
,核心技术,2,保障,保障,国家
,关键,2,重器,重器,推动
,保障,2,科技,科技,我国
,高质量,1,发展,发展,重要
,重要,1,高质量,高质量,关键
,重器,1,主动权,主动权,提高
,自己,1,创新能力,创新能力,核心技术
,经济,1,牢牢,牢牢,创新能力
,牢牢,1,切实,切实,具有
,有力,1,有力,有力,必须
,提高,1,掌握,掌握,安全
,提供,1,手里,手里,提供
,推动,1,,,
,掌握,1,,,
,手里,1,,,
,意义,1,,,
,必须,1,,,
,安全,1,,,
,国家,1,,,
,十分,1,,,
,创新能力,1,,,
,切实,1,,,
,具有,1,,,
,主动权,1,,,
,,,,,
近年来，我国科技事业发展取得很大成就，科技创新能力显著提升，但我国科技发展水平特别是关键核心技术创新能力同国际先进水平相比还有很大差距，同实现“两个一百年”奋斗目标的要求还很不适应。要切实增强紧迫感和危机感，坚定信心，奋起直追，按照需求导向、问题导向、目标导向，从国家发展需要出发，提升技术创新能力，加强基础研究，努力取得重大原创性突破。,导向,3,创新能力,创新能力,科技
,发展,3,导向,导向,发展
,创新能力,3,原创性,原创性,技术
,科技,2,奋起直追,奋起直追,国家
,水平,2,科技,科技,我国
,提升,2,科技事业,科技事业,加强
,我国,2,提升,提升,研究
,很大,2,发展,发展,国际
,取得,2,危机感,危机感,基础
,需要,1,取得,取得,实现
,需求,1,紧迫感,紧迫感,关键
,问题,1,很大,很大,重大
,重大,1,奋斗目标,奋斗目标,突破
,适应,1,坚定信心,坚定信心,核心技术
,还有,1,我国,我国,提升
,近年来,1,,,
,要求,1,,,
,紧迫感,1,,,
,突破,1,,,
,科技事业,1,,,
,研究,1,,,
,相比,1,,,
,目标,1,,,
,特别,1,,,
,核心技术,1,,,
,显著,1,,,
,按照,1,,,
,技术,1,,,
,成就,1,,,
,差距,1,,,
,实现,1,,,
,奋起直追,1,,,
,奋斗目标,1,,,
,基础,1,,,
,坚定信心,1,,,
,国际,1,,,
,国家,1,,,
,原创性,1,,,
,危机感,1,,,
,努力,1,,,
,加强,1,,,
,切实增强,1,,,
,出发,1,,,
,关键,1,,,
,先进,1,,,
,两个,1,,,
,一百年,1,,,
,,,,,
要充分发挥社会主义市场经济的独特作用，充分发挥我国社会主义制度优势，充分发挥科学家和企业家的创新主体作用，形成关键核心技术攻坚体制。要聚焦国家需求，统筹整合力量，发挥国内市场优势，强化规划引领，形成更有针对性科技创新的系统布局和科技创新平台的系统安排。,创新,3,充分发挥,充分发挥,创新
,充分发挥,3,创新,创新,科技
,系统,2,社会主义,社会主义,国家
,科技,2,主体作用,主体作用,我国
,社会主义,2,科技,科技,关键
,形成,2,优势,优势,发挥
,优势,2,攻坚,攻坚,优势
,需求,1,系统,系统,核心技术
,针对性,1,核心技术,核心技术,作用
,规划,1,形成,形成,形成
,聚焦,1,聚焦,聚焦,科学家
,统筹,1,统筹,统筹,力量
,科学家,1,针对性,针对性,引领
,独特,1,企业家,企业家,制度
,核心技术,1,市场经济,市场经济,需求
,整合,1,,,
,攻坚,1,,,
,我国,1,,,
,强化,1,,,
,引领,1,,,
,平台,1,,,
,布局,1,,,
,市场经济,1,,,
,市场,1,,,
,安排,1,,,
,国家,1,,,
,国内,1,,,
,发挥,1,,,
,力量,1,,,
,制度,1,,,
,关键,1,,,
,作用,1,,,
,体制,1,,,
,企业家,1,,,
,主体作用,1,,,
,,,,,
要加快转变政府职能，改革重大科技项目立项和组织实施方式，强化成果导向，精简科研项目管理流程，给予科研单位和科研人员更多自主权。改革科研绩效评价机制，建立科学分类、合理多元的评价体系，改革国家科技奖励制度。要加强软硬基础设施建设，完善科研平台开放制度，完善国家科技资源库，培育一批尖端科学仪器制造企业，加强知识产权保护和产权激励。要推进产学研用一体化，支持龙头企业整合科研院所、高等院校力量，建立创新联合体，鼓励科研院所和科研人员进入企业，完善创新投入机制和科技金融政策。要充分发挥人才创新创造活力，选好用好领军人物、拔尖人才，加大高技术领域专业人才培养。,科技,4,科研,科研,创新
,科研,3,科技,科技,科技
,改革,3,科研院所,科研院所,建设
,完善,3,科研人员,科研人员,国家
,创新,3,完善,完善,加快
,科研院所,2,创新,创新,加强
,科研人员,2,改革,改革,科学
,机制,2,人才,人才,领域
,建立,2,奖励制度,奖励制度,人才
,国家,2,资源库,资源库,企业
,加强,2,机制,机制,体系
,企业,2,绩效评价,绩效评价,推进
,人才,2,尖端科学,尖端科学,重大
,龙头企业,1,加强,加强,支持
,鼓励,1,拔尖,拔尖,成果
,高等院校,1,,,
,高技术,1,,,
,领域,1,,,
,领军人物,1,,,
,项目管理,1,,,
,项目,1,,,
,金融,1,,,
,重大,1,,,
,选好,1,,,
,进入,1,,,
,软硬,1,,,
,转变,1,,,
,资源库,1,,,
,评价,1,,,
,自主权,1,,,
,联合体,1,,,
,绩效评价,1,,,
,给予,1,,,
,组织,1,,,
,精简,1,,,
,立项,1,,,
,科研单位,1,,,
,科学,1,,,
,知识产权,1,,,
,激励,1,,,
,流程,1,,,
,活力,1,,,
,方式,1,,,
,整合,1,,,
,政策,1,,,
,政府职能,1,,,
,支持,1,,,
,推进,1,,,
,拔尖,1,,,
,投入,1,,,
,成果,1,,,
,强化,1,,,
,开放,1,,,
,建设,1,,,
,平台,1,,,
,尖端科学,1,,,
,导向,1,,,
,实施,1,,,
,奖励制度,1,,,
,多元,1,,,
,基础设施,1,,,
,培育,1,,,
,合理,1,,,
,加快,1,,,
,加大,1,,,
,力量,1,,,
,制造,1,,,
,制度,1,,,
,创造,1,,,
,分类,1,,,
,充分发挥,1,,,
,保护,1,,,
,体系,1,,,
,仪器,1,,,
,人才培养,1,,,
,产权,1,,,
,产学研,1,,,
,专业,1,,,
,一批,1,,,
,一体化,1,,,
,,,,,
要坚持开放合作创新，扩大科技领域对外开放，充分利用国际创新资源，开辟多元化合作渠道，精准选择合作领域，加强高等院校、科研院所等对外科技交流合作，强化创新伙伴关系。,合作,4,合作,合作,创新
,创新,3,创新,创新,加强
,高等院校,1,科技交流,科技交流,合作
,领域,1,科技领域,科技领域,领域
,选择,1,科研院所,科研院所,国际
,资源,1,伙伴关系,伙伴关系,坚持
,精准,1,精准,精准,资源
,科研院所,1,高等院校,高等院校,开放
,科技领域,1,对外开放,对外开放,强化
,科技交流,1,充分利用,充分利用,科技领域
,渠道,1,多元化,多元化,科研院所
,扩大,1,开辟,开辟,科技交流
,强化,1,强化,强化,开辟
,开辟,1,开放,开放,精准
,开放,1,渠道,渠道,扩大
,对外开放,1,,,
,对外,1,,,
,多元化,1,,,
,坚持,1,,,
,国际,1,,,
,加强,1,,,
,充分利用,1,,,
,伙伴关系,1,,,
,,,,,
突破关键核心技术，关键在于有效发挥人的积极性。要发扬光大“两弹一星”精神，形成良好精神面貌。教育引导广大科技工作者强化责任意识，弘扬科学精神，坚定自信，潜心研究，努力做出更多有价值的原创性成果。既要培养优秀的带头人，也要有好的团队。要发挥年轻科学家作用，使优秀青年人才脱颖而出。,精神,2,原创性,原创性,科技
,发挥,2,发挥,发挥,科学
,责任意识,1,教育引导,教育引导,人才
,良好,1,优秀青年,优秀青年,关键
,自信,1,两弹一星,两弹一星,发挥
,脱颖而出,1,精神,精神,突破
,精神面貌,1,带头人,带头人,核心技术
,突破,1,潜心研究,潜心研究,作用
,积极性,1,发扬光大,发扬光大,工作者
,科技,1,精神面貌,精神面貌,形成
,科学家,1,责任意识,责任意识,广大
,科学,1,弘扬,弘扬,成果
,潜心研究,1,脱颖而出,脱颖而出,科学家
,核心技术,1,核心技术,核心技术,精神
,有效,1,关键在于,关键在于,努力
,教育引导,1,,,
,成果,1,,,
,形成,1,,,
,强化,1,,,
,弘扬,1,,,
,广大,1,,,
,年轻,1,,,
,带头人,1,,,
,工作者,1,,,
,培养,1,,,
,坚定,1,,,
,团队,1,,,
,发扬光大,1,,,
,原创性,1,,,
,努力,1,,,
,关键在于,1,,,
,关键,1,,,
,做出,1,,,
,作用,1,,,
,优秀青年,1,,,
,优秀,1,,,
,价值,1,,,
,人才,1,,,
,两弹一星,1,,,
,,,,,
要加强党中央对科技工作的集中统一领导，形成推动攻克关键核心技术的强大合力。要加强科技领域干部队伍建设，培养一大批能够把党和国家科技政策贯彻落实好的组织型人才，成为领导科技工作的行家里手和科研人员的知心人。要广泛开展科学普及活动，形成热爱科学、崇尚科学的社会氛围，提高全民族科学素质。,科技,3,科技,科技,科技
,科学,3,科学,科学,建设
,领导,2,知心人,知心人,推动
,形成,2,科技领域,科技领域,加强
,工作,2,科学普及,科学普及,科学
,加强,2,行家里手,行家里手,人才
,集中统一,1,加强,加强,社会
,贯彻落实,1,领导,领导,关键
,行家里手,1,集中统一,集中统一,提高
,能够,1,干部队伍,干部队伍,核心技术
,组织,1,科研人员,科研人员,形成
,素质,1,广泛开展,广泛开展,工作
,科研人员,1,党和国家,党和国家,成为
,科技领域,1,核心技术,核心技术,组织
,科学普及,1,形成,形成,培养
,社会,1,,,
,知心人,1,,,
,热爱,1,,,
,活动,1,,,
,氛围,1,,,
,民族,1,,,
,核心技术,1,,,
,政策,1,,,
,攻克,1,,,
,提高,1,,,
,推动,1,,,
,成为,1,,,
,强大,1,,,
,建设,1,,,
,广泛开展,1,,,
,干部队伍,1,,,
,崇尚,1,,,
,培养,1,,,
,合力,1,,,
,关键,1,,,
,党和国家,1,,,
,党中央,1,,,
,人才,1,,,
,一大批,1,,,
,,,,,
中南、中非科技合作面临新的重要机遇。我们要积极搭建联合创新新的平台，深化交流合作，加强青年科学家交流，积极主动融入全球创新网络，同世界各国加强创新能力开放合作，推动中南科技创新合作跟上世界科技发展潮流，努力步入世界科技发展前列。希望中国和南非科技界、产业界的各位代表，不断弘扬中南传统友好，积极开拓创新、密切协作，为中南科技创新合作走出一条共赢发展之路。,科技,5,中南,中南,创新
,合作,5,科技,科技,科技
,创新,4,合作,合作,发展
,中南,4,创新,创新,推动
,发展,3,交流,交流,加强
,世界,3,世界,世界,我们
,积极,2,共赢,共赢,合作
,加强,2,密切协作,密切协作,中国
,交流,2,产业界,产业界,世界
,面临,1,开拓创新,开拓创新,重要
,青年,1,发展,发展,全球
,重要,1,加强,加强,不断
,跟上,1,积极,积极,积极
,走出,1,科技界,科技界,创新能力
,融入,1,积极主动,积极主动,科学家
,联合,1,,,
,网络,1,,,
,积极主动,1,,,
,科技界,1,,,
,科学家,1,,,
,潮流,1,,,
,深化,1,,,
,步入,1,,,
,机遇,1,,,
,搭建,1,,,
,推动,1,,,
,我们,1,,,
,弘扬,1,,,
,开放,1,,,
,开拓创新,1,,,
,平台,1,,,
,希望,1,,,
,密切协作,1,,,
,各国,1,,,
,各位,1,,,
,友好,1,,,
,南非,1,,,
,努力,1,,,
,前列,1,,,
,创新能力,1,,,
,共赢,1,,,
,全球,1,,,
,传统,1,,,
,代表,1,,,
,产业界,1,,,
,中非,1,,,
,中国,1,,,
,不断,1,,,
,一条,1,,,
,,,,,
未来10年，将是世界经济新旧动能转换的关键10年。人工智能、大数据、量子信息、生物技术等新一轮科技革命和产业变革正在积聚力量，催生大量新产业、新业态、新模式，给全球发展和人类生产生活带来翻天覆地的变化。我们要抓住这个重大机遇，推动新兴市场国家和发展中国家实现跨越式发展。,发展,2,10,10,科技
,产业,2,产业,产业,发展
,10,2,翻天覆地,翻天覆地,技术
,革命,1,人工智能,人工智能,经济
,量子,1,业态,业态,国家
,重大,1,跨越式,跨越式,推动
,这个,1,新旧,新旧,产业
,转换,1,量子,量子,我们
,跨越式,1,催生,催生,世界
,翻天覆地,1,积聚,积聚,实现
,经济,1,动能,动能,关键
,积聚,1,变革,变革,重大
,科技,1,新一轮,新一轮,全球
,生物,1,机遇,机遇,人类
,生活,1,发展,发展,人工智能
,生产,1,,,
,正在,1,,,
,模式,1,,,
,机遇,1,,,
,未来,1,,,
,新旧,1,,,
,新兴,1,,,
,新一轮,1,,,
,数据,1,,,
,推动,1,,,
,抓住,1,,,
,技术,1,,,
,我们,1,,,
,带来,1,,,
,市场,1,,,
,实现,1,,,
,大量,1,,,
,国家,1,,,
,变革,1,,,
,变化,1,,,
,发展中国家,1,,,
,动能,1,,,
,力量,1,,,
,关键,1,,,
,全球,1,,,
,催生,1,,,
,信息,1,,,
,人类,1,,,
,人工智能,1,,,
,业态,1,,,
,世界,1,,,
,,,,,
科技是第一生产力，为人类文明进步提供了不竭动力。人类曾经历农业文明、工业文明的数次飞跃，带来了社会生产力大发展，同时也伴生着蜕变的阵痛。今天，世界再次来到这样一个重要历史节点。在新一轮科技革命和产业变革大潮中，除旧布新必然导致产业变革，这个过程是艰难痛苦的。成功跨越蜕变，各国将得到发展新生机、新活力，给人民带来更好生活、更多福祉。,蜕变,2,蜕变,蜕变,科技
,科技,2,变革,变革,发展
,生产力,2,生产力,生产力,产业
,文明,2,文明,文明,世界
,带来,2,除旧布新,除旧布新,重要
,变革,2,科技,科技,社会
,发展,2,不竭,不竭,农业
,产业,2,产业,产业,人类
,飞跃,1,阵痛,阵痛,人民
,革命,1,带来,带来,变革
,除旧布新,1,福祉,福祉,革命
,阵痛,1,大潮,大潮,各国
,重要,1,人类文明,人类文明,提供
,进步,1,节点,节点,新一轮
,这样,1,伴生,伴生,动力
,这个,1,,,
,过程,1,,,
,跨越,1,,,
,节点,1,,,
,艰难,1,,,
,经历,1,,,
,第一,1,,,
,福祉,1,,,
,社会,1,,,
,痛苦,1,,,
,生活,1,,,
,生机,1,,,
,活力,1,,,
,来到,1,,,
,更好,1,,,
,新一轮,1,,,
,数次,1,,,
,提供,1,,,
,成功,1,,,
,必然,1,,,
,得到,1,,,
,工业,1,,,
,导致,1,,,
,大潮,1,,,
,同时,1,,,
,各国,1,,,
,历史,1,,,
,动力,1,,,
,农业,1,,,
,再次,1,,,
,伴生,1,,,
,今天,1,,,
,人类文明,1,,,
,人类,1,,,
,人民,1,,,
,世界,1,,,
,不竭,1,,,
,一个,1,,,
,,,,,
在新科技带来的新机遇面前，每个国家都有平等发展权利。潮流来了，跟不上就会落后，就会被淘汰。我们能够做的和应该做的就是要抢抓机遇，加大创新投入，着力培育新的经济增长点，实现新旧动能转换。要全力推进结构性改革，消除一切不利于创新的体制机制障碍，充分激发创新潜能和市场活力。要树立全球视野，深化国际创新交流合作，发挥各自比较优势和资源禀赋，让科技进步惠及更多国家和人民。同时，我们要妥善化解信息化、自动化、智能化对传统产业的冲击，在培育新产业过程中创造新的就业机会。,创新,4,创新,创新,创新
,我们,2,培育,培育,科技
,培育,2,抢抓,抢抓,发展
,国家,2,新机遇,新机遇,经济
,面前,1,禀赋,禀赋,国家
,障碍,1,科技进步,科技进步,产业
,过程,1,惠及,惠及,我们
,转换,1,传统产业,传统产业,合作
,跟不上,1,潜能,潜能,国际
,资源,1,就业机会,就业机会,实现
,视野,1,跟不上,跟不上,推进
,落后,1,智能化,智能化,全球
